,X,t_diff,x_diff,(1/2)xx_diff,Beta_u,left,right,value,S,C,Phi,boundary_check
0,0.09477080404758453,1.4330089092254639,0.4873722791671753,0.022202730178833008,0.11801135540008545,1.5732229948043823,0.3608253002166748,0.3608253002166748,0.05497034233241175,0.02388528548181057,0.004970342332411748,-0.018914943149398823
1,-0.6924262642860413,0.7127612829208374,0.02977922558784485,0.06917864084243774,0.048395704478025436,0.8303356282413006,0.186855286359787,0.186855286359787,0.02501802940491245,0.006613291334360838,0.0,-0.006613291334360838
2,0.9758596420288086,1.1056482791900635,0.5436718463897705,-0.00014901161193847656,0.2603763937950134,1.3658756613731384,-0.010725140571594238,-0.010725140571594238,0.13267236228044765,0.08179967850446701,0.08267236228044766,0.0008726837759806538
3,-0.03187223896384239,0.25725364685058594,0.275382399559021,-1.4416873455047607,0.10628856718540192,-1.0781451314687729,0.41037899255752563,-1.0781451314687729,0.04843151636941978,0.020195191726088524,0.0,-0.020195191726088524
4,0.6107457280158997,-0.11759400367736816,0.6956934928894043,-7.450580596923828e-05,0.20265528559684753,0.08498677611351013,0.16178852319717407,0.08498677611351013,0.09209021859528427,0.05306192860007286,0.04209021859528426,-0.010971710004788603
5,0.24216018617153168,1.390555500984192,0.7492750883102417,1.4703720808029175,0.13740171492099762,2.998329296708107,0.28769543766975403,0.28769543766975403,0.06369991266873325,0.02993229404091835,0.013699912668733239,-0.016232381372185113
6,-0.5576287508010864,0.30375048518180847,0.8087911009788513,-3.786198854446411,0.05745520815253258,-3.42499316111207,0.22183392941951752,-3.42499316111207,0.028628257502881373,0.008397551253437996,0.0,-0.008397551253437996
7,-0.801443338394165,0.049693137407302856,0.024677813053131104,0.15733763575553894,0.04761539399623871,0.2546461671590805,0.1838425248861313,0.1838425248861313,0.02243404490867179,0.0061621586792171,0.0,-0.0061621586792171
8,0.1667751520872116,1.5132814645767212,0.48051774501800537,-0.49695372581481934,0.12710045278072357,1.1434281915426254,0.3237370550632477,0.3237370550632477,0.05907442900994343,0.026666007936000824,0.00907442900994343,-0.017591578926057394
9,-0.429797887802124,-0.5730181932449341,0.2172410488128662,1.7934292554855347,0.07060272246599197,1.2910137847065926,0.2725963592529297,0.2725963592529297,0.032532029191675915,0.010998849757015705,0.0,-0.010998849757015705
10,0.5822712182998657,-0.09140372276306152,0.6956994533538818,-0.00014901161193847656,0.1975245475769043,0.1059718132019043,0.17176449298858643,0.1059718132019043,0.08950497619935778,0.05098887160420418,0.03950497619935778,-0.0114838954048464
11,-0.7001976370811462,0.6587579846382141,0.028429925441741943,0.07061287760734558,0.04833703115582466,0.7777078934013844,0.18662875890731812,0.18662875890731812,0.024824358490960173,0.006579708773642778,0.0,-0.006579708773642778
12,0.3092491924762726,0.6461411714553833,0.6825834512710571,0.4363805055618286,0.14985966682434082,1.2323813438415527,0.26802754402160645,0.26802754402160645,0.06812009142458986,0.03375760838389397,0.018120091424589858,-0.01563751695930411
13,0.2974599003791809,0.7533669471740723,0.6674230098724365,0.5028396844863892,0.14779266715049744,1.4039992988109589,0.27197933197021484,0.27197933197021484,0.06732171913810174,0.033096715807914734,0.017321719138101745,-0.01577499666981299
14,-0.6416226029396057,1.116029977798462,0.032050907611846924,0.24570152163505554,0.04880112037062645,1.410532619804144,0.1884205937385559,0.1884205937385559,0.026321876578442583,0.006839911453425884,0.0,-0.006839911453425884
15,0.043269556015729904,1.1457175016403198,0.3405570983886719,0.6183236837387085,0.11226357519626617,1.8763047605752945,0.3901735842227936,0.3901735842227936,0.05221096662600612,0.022145451977849007,0.0022109666260061167,-0.01993448535184289
16,0.22343309223651886,1.59853994846344,0.5841493606567383,6.3664469718933105,0.1339232474565506,8.098910167813301,0.2931280732154846,0.2931280732154846,0.06251809892770799,0.028903163969516754,0.012518098927707989,-0.016385065041808766
17,0.7913878560066223,0.27365386486053467,0.6059914827346802,0.0,0.23232142627239227,0.5059752911329269,0.08414566516876221,0.08414566516876221,0.11032282731164228,0.06656744331121445,0.06032282731164227,-0.006244615999572177
18,0.1704617589712143,1.5147000551223755,0.47571659088134766,-0.616908073425293,0.12756580114364624,1.0253577828407288,0.3218328654766083,0.3218328654766083,0.05929261514273439,0.026812920346856117,0.009292615142734384,-0.017520305204121733
19,-0.7996878623962402,0.059358030557632446,0.02525225281715393,0.1408904790878296,0.04762786999344826,0.2478763796389103,0.1838906854391098,0.1838906854391098,0.02247346192373465,0.006169173866510391,0.0,-0.006169173866510391
20,0.7539151906967163,0.1398831605911255,0.6101936101913452,-0.21845102310180664,0.22643999755382538,0.14787213504314423,0.10180288553237915,0.10180288553237915,0.10626523610134911,0.0636802688241005,0.056265236101349106,-0.0074150327227513885
21,0.6930405497550964,-0.0502169132232666,0.6150484085083008,0.00014901161193847656,0.21674449741840363,0.1666765958070755,0.12936431169509888,0.12936431169509888,0.09998933748800133,0.059129953384399414,0.04998933748800133,-0.009140615896398085
22,0.9109235405921936,0.7003933191299438,0.6032049655914307,-0.8355081081390381,0.2510829269886017,0.11596813797950745,0.02582305669784546,0.02582305669784546,0.12433089829439462,0.07636506110429764,0.07433089829439461,-0.0020341628099030257
23,-0.4291552007198334,-0.5706101655960083,0.2211347222328186,1.8408149480819702,0.07063594460487366,1.3408407270908356,0.27272462844848633,0.27272462844848633,0.03255294382666109,0.01100755576044321,0.0,-0.01100755576044321
24,0.5576184391975403,-0.06870627403259277,0.6956994533538818,0.32529234886169434,0.19308245182037354,0.4496685266494751,0.18030321598052979,0.18030321598052979,0.08732540640562664,0.04923279583454132,0.03732540640562664,-0.011907389428914679
25,0.44394347071647644,-0.23179054260253906,0.6371945142745972,0.00014901161193847656,0.17398682236671448,-0.05765470862388611,0.22396442294120789,-0.05765470862388611,0.07794211814446406,0.04191729426383972,0.027942118144464047,-0.013975176119375675
26,-0.2153024673461914,-0.9667098522186279,0.47440528869628906,-5.370304107666016,0.09020800143480301,-6.2468059584498405,0.34829211235046387,-6.2468059584498405,0.04031487623092143,0.01564064994454384,0.0,-0.01564064994454384
27,0.7462043762207031,0.1155167818069458,0.6136775016784668,-0.1471489667892456,0.22521333396434784,0.19358114898204803,0.10533827543258667,0.10533827543258667,0.10544899556443649,0.06309207528829575,0.05544899556443648,-0.007643079723859268
28,0.9432991147041321,0.8879482746124268,0.5436629056930542,0.00014901161193847656,0.25579148530960083,1.143888771533966,0.008021175861358643,0.008021175861358643,0.12842205188115016,0.07906419038772583,0.07842205188115017,-0.0006421385065756569
29,-0.5160001516342163,-0.8366316556930542,0.5006797909736633,-13.275166511535645,0.06596215069293976,-14.045836016535759,0.2546791434288025,-14.045836016535759,0.029845165108169338,0.009843272157013416,0.0,-0.009843272157013416
30,0.9878683686256409,1.1859476566314697,0.543665885925293,0.0002980232238769531,0.26206734776496887,1.4483130276203156,-0.017707109451293945,-0.017707109451293945,0.13427519312280436,0.08282574266195297,0.08427519312280436,0.0014494504608513897
31,-0.3756520748138428,-0.5884826183319092,0.42784959077835083,4.282034873962402,0.0745328739285469,3.76808512955904,0.2877706289291382,0.2877706289291382,0.03434206304244657,0.011929103173315525,0.0,-0.011929103173315525
32,0.7426357269287109,0.10440051555633545,0.615045428276062,-0.10676681995391846,0.22464485466480255,0.22227855026721954,0.10696768760681152,0.10696768760681152,0.10507335574312111,0.06282085180282593,0.05507335574312111,-0.007747496059704817
33,0.8807859420776367,0.5927920341491699,0.6059914827346802,7.450580596923828e-05,0.24635273218154907,0.8392192721366882,0.04082965850830078,0.04082965850830078,0.12063976393744491,0.07380804419517517,0.07063976393744491,-0.0031682802577302632
34,0.8835703134536743,0.6027340888977051,0.6059885025024414,0.0,0.24678976833820343,0.8495238572359085,0.03945213556289673,0.03945213556289673,0.12097613792069169,0.07404177635908127,0.07097613792069168,-0.003065638438389584
35,0.41261184215545654,-0.26814937591552734,0.7078379392623901,-1.3726204633712769,0.16867908835411072,-1.4720907509326935,0.2355515956878662,-1.4720907509326935,0.0755379249673089,0.040008123964071274,0.025537924967308903,-0.01447019899676237
36,0.36769014596939087,0.06603896617889404,0.711369514465332,0.11742115020751953,0.16036471724510193,0.3438248336315155,0.2492656111717224,0.2492656111717224,0.07221972090983209,0.03719295188784599,0.022219720909832087,-0.014973230978013907
37,0.6318713426589966,-0.1369267702102661,0.6956964731216431,-0.00022351741790771484,0.2064618319272995,0.06931154429912567,0.15430516004562378,0.06931154429912567,0.09405637608570916,0.054631493985652924,0.04405637608570915,-0.010575117899943774
38,0.7382168769836426,0.0906229019165039,0.6150394678115845,-0.05684792995452881,0.22394093871116638,0.2577159106731415,0.10898196697235107,0.10898196697235107,0.10461007668502874,0.06248607486486435,0.054610076685028736,-0.007875998179835614
39,-0.06009981036186218,0.008046627044677734,0.3609895706176758,7.450580596923828e-05,0.10384541749954224,0.11196655035018921,0.4009460210800171,0.11196655035018921,0.04708352702080934,0.019455011934041977,0.0,-0.019455011934041977
40,0.6305776834487915,-0.1357436180114746,0.6956994533538818,-0.0002980232238769531,0.20622874796390533,0.07018710672855377,0.15476560592651367,0.07018710672855377,0.09393477785879889,0.05453460291028023,0.043934777858798894,-0.010599825051481333
41,-0.3973994553089142,-0.5542963743209839,0.24771541357040405,0.5405396223068237,0.07280945032835007,0.05905269831418991,0.2811164855957031,0.05905269831418991,0.033603275593497454,0.011527488939464092,0.0,-0.011527488939464092
42,-0.37387439608573914,-0.6057977676391602,0.45040398836135864,3.6253035068511963,0.07474895566701889,3.094254694879055,0.2886049151420593,0.2886049151420593,0.03440316649245667,0.011974305845797062,0.0,-0.011974305845797062
43,-0.06073601916432381,0.00349581241607666,0.360986590385437,7.450580596923828e-05,0.1037859320640564,0.1073562502861023,0.4007163643836975,0.1073562502861023,0.04705358159325013,0.019437696784734726,0.0,-0.019437696784734726
44,-0.8094689846038818,0.004839897155761719,0.02188459038734436,0.12697651982307434,0.047569308429956436,0.1793857254087925,0.18366459012031555,0.1793857254087925,0.022254717771812284,0.006131589412689209,0.0,-0.006131589412689209
45,0.6962505578994751,-0.040209293365478516,0.615045428276062,0.0,0.2172558456659317,0.17704655230045319,0.1279284954071045,0.1279284954071045,0.10031081978002652,0.05936447158455849,0.05031081978002652,-0.009053651804531965
46,0.930209219455719,0.8004307746887207,0.5462050437927246,-0.7783621549606323,0.25394830107688904,0.2760169208049774,0.01548314094543457,0.01548314094543457,0.12675197508618183,0.07798342406749725,0.07675197508618184,-0.001231448981315414
47,-0.1013353243470192,-0.28672516345977783,0.3609895706176758,0.0,0.09999006241559982,-0.186735101044178,0.38606053590774536,-0.186735101044178,0.045181498647319525,0.01835121214389801,0.0,-0.01835121214389801
48,0.3230455219745636,0.5134463310241699,0.6874024868011475,0.04902482032775879,0.15231594443321228,0.714787095785141,0.2635332942008972,0.2635332942008972,0.06906641151314924,0.03454793617129326,0.01906641151314924,-0.015481524658144018
49,-0.016381017863750458,0.47047436237335205,0.26547908782958984,0.32335519790649414,0.10735370218753815,0.9011832624673843,0.4144914746284485,0.4144914746284485,0.04918762106961093,0.020555857568979263,0.0,-0.020555857568979263
50,-0.5190452337265015,-0.7934227585792542,0.5935057997703552,-12.999755859375,0.0655362606048584,-13.727642357349396,0.2530348002910614,-13.727642357349396,0.02975442236003369,0.009764869697391987,0.0,-0.009764869697391987
51,0.9247403144836426,0.763857364654541,0.5615055561065674,-1.204162836074829,0.253178209066391,-0.1871272623538971,0.018588244915008545,-0.1871272623538971,0.12606067263612405,0.07753505557775497,0.07606067263612404,-0.0014743829416309362
52,0.9615232348442078,1.0097980499267578,0.5436718463897705,7.450580596923828e-05,0.2583576738834381,1.2682302296161652,-0.002438187599182129,-0.002438187599182129,0.13078388659599863,0.08058690279722214,0.08078388659599862,0.0001969837987764872
