,X,t_diff,x_diff,(1/2)xx_diff,Beta_u,left,right,value,S,C,Phi,boundary_check
0,0.7053952217102051,0.7240146398544312,0.6483912467956543,-0.18358230590820312,0.2240447700023651,0.7644771039485931,0.14441514015197754,0.14441514015197754,1.4172526978076665,0.8609931468963623,0.7172526978076665,-0.14374044908869577
1,0.15418170392513275,-0.3370925784111023,0.5604833364486694,-0.054836273193359375,0.1304626166820526,-0.26146623492240906,0.349356472492218,-0.26146623492240906,0.8166920034062868,0.3807990550994873,0.11669200340628684,-0.2641070516932005
2,-0.3916814923286438,-0.011092424392700195,0.28652697801589966,0.18328428268432617,0.06958255916833878,0.24177441745996475,0.26865750551223755,0.24177441745996475,0.4731435556275767,0.1546730101108551,0.0,-0.1546730101108551
3,0.9420732259750366,1.2746632099151611,0.6667375564575195,-7.450580596923828e-05,0.2608843445777893,1.5354730486869812,0.029051661491394043,0.029051661491394043,1.795706040692147,1.128246784210205,1.095706040692147,-0.032540743518058024
4,-0.9081048369407654,-0.47864392399787903,0.03216266632080078,0.004060566425323486,0.05305659398436546,-0.4215267635881901,0.2048509269952774,-0.4215267635881901,0.2823014574743965,0.0911460667848587,0.0,-0.0911460667848587
5,-0.7895269989967346,-0.24667680263519287,0.05147010087966919,-0.010654330253601074,0.05426163226366043,-0.20306950062513351,0.20950357615947723,-0.20306950062513351,0.3178416605722353,0.09889828413724899,0.0,-0.09889828413724899
6,-0.24605226516723633,0.3479272127151489,0.5461513996124268,-0.024512410163879395,0.08282643556594849,0.406241238117218,0.3197919726371765,0.3197919726371765,0.5473169510883026,0.1979898363351822,0.0,-0.1979898363351822
7,-0.08982638269662857,-0.7332384586334229,0.30529797077178955,0.5491822957992554,0.1041807234287262,-0.07987543940544128,0.4022406339645386,-0.07987543940544128,0.6398629113199249,0.2692262530326843,0.0,-0.2692262530326843
8,-0.3774705231189728,0.0668942928314209,0.28652846813201904,-0.1570582389831543,0.07063715159893036,-0.01952679455280304,0.2727292776107788,-0.01952679455280304,0.4799153873092862,0.15813465416431427,0.0,-0.15813465416431427
9,0.28477418422698975,-0.504988431930542,0.7117182016372681,1.0474026203155518,0.15111717581748962,0.6935313642024994,0.29764294624328613,0.29764294624328613,0.9306232465479194,0.4707872271537781,0.2306232465479194,-0.24016398060585867
10,-0.7921828627586365,-0.25803446769714355,0.051471590995788574,-0.004023313522338867,0.05422622337937355,-0.20783155784010887,0.20936685800552368,-0.20783155784010887,0.3169986363981064,0.09870284795761108,0.0,-0.09870284795761108
11,0.12427208572626114,-0.23156851530075073,0.5262464284896851,0.6004422903060913,0.12617629766464233,0.4950500726699829,0.3627978563308716,0.3627978563308716,0.7926267427857147,0.3628321588039398,0.09262674278571464,-0.2702054160182252
12,0.7670719623565674,1.1805325746536255,0.5189388990402222,0.0,0.23296701908111572,1.4134995937347412,0.11286312341690063,0.11286312341690063,1.507416138296622,0.9232631325721741,0.8074161382966221,-0.115846994275552
13,0.46546468138694763,0.05588233470916748,0.6747305393218994,-0.00014901161193847656,0.1819809079170227,0.2377142310142517,0.23272964358329773,0.23272964358329773,1.1149278981091368,0.6204326748847961,0.41492789810913683,-0.20550477677565931
14,0.5686890482902527,0.4925668239593506,0.6845176219940186,0.4571676254272461,0.2000393122434616,1.1497737616300583,0.19563835859298706,0.19563835859298706,1.2361653202657612,0.7180492281913757,0.5361653202657614,-0.18188390792561437
