,X,t_diff,x_diff,(1/2)xx_diff,left,right,value
0,2.369149923324585,-0.08276998996734619,0.03769993782043457,0.0,-0.08276998996734619,0.08871573209762573,0.08871573209762573
1,-4.434113502502441,0.3787785768508911,0.023692846298217773,0.7450580596923828,1.123836636543274,0.18004506826400757,1.123836636543274
2,5.980410575866699,0.08253753185272217,0.35077333450317383,-1.4901161193847656,-1.4075785875320435,0.5646767020225525,0.5646767020225525
3,-3.544102430343628,0.13849139213562012,-0.0330805778503418,0.0,0.13849139213562012,0.18443095684051514,0.18443095684051514
4,0.08957742154598236,-0.9202808141708374,0.005662441253662109,-1.1175870895385742,-2.0378679037094116,0.04862159490585327,0.04862159490585327
5,-9.034927368164062,-0.38743913173675537,0.024437904357910156,-0.3725290298461914,-0.7599681615829468,0.06786221265792847,0.06786221265792847
6,-2.1699676513671875,0.2060025930404663,-0.060051679611206055,0.7450580596923828,0.9510606527328491,0.11517554521560669,0.9510606527328491
7,5.386200428009033,-0.23814886808395386,0.18030405044555664,0.0,-0.23814886808395386,0.38902708888053894,0.38902708888053894
8,-6.401486873626709,0.35441815853118896,0.024139881134033203,0.3725290298461914,0.7269471883773804,0.13155370950698853,0.7269471883773804
9,-7.33678674697876,0.1789867877960205,0.023692846298217773,1.862645149230957,2.0416319370269775,0.10893285274505615,2.0416319370269775
10,-7.376814365386963,0.17068088054656982,0.024139881134033203,-0.3725290298461914,-0.20184814929962158,0.10796481370925903,0.10796481370925903
11,6.447951316833496,-0.8151739835739136,0.6681680679321289,0.7450580596923828,-0.07011592388153076,0.8059701323509216,0.8059701323509216
12,-1.065455675125122,-0.0812232494354248,-0.039190053939819336,0.3725290298461914,0.2913057804107666,0.06606018543243408,0.2913057804107666
13,-9.576443672180176,-0.5255371332168579,0.024586915969848633,0.7450580596923828,0.2195209264755249,0.054765284061431885,0.2195209264755249
14,9.801970481872559,1.387941837310791,0.6198883056640625,-5.9604644775390625,-4.5725226402282715,0.09509062767028809,0.09509062767028809
15,0.826533317565918,-0.4544660449028015,0.0059604644775390625,-1.1175870895385742,-1.5720531344413757,0.05490884184837341,0.05490884184837341
16,-1.2877354621887207,0.008681416511535645,-0.03740191459655762,0.0,0.008681416511535645,0.07441657781600952,0.07441657781600952
17,-3.50026273727417,0.13937652111053467,-0.03293156623840332,-0.7450580596923828,-0.6056815385818481,0.18298155069351196,0.18298155069351196
18,-5.1985697746276855,0.40810853242874146,0.024884939193725586,-0.7450580596923828,-0.33694952726364136,0.16129526495933533,0.16129526495933533
19,-1.2251174449920654,-0.004085898399353027,-0.037550926208496094,1.1175870895385742,1.1135011911392212,0.07207745313644409,1.1135011911392212
20,-7.811956882476807,0.016826391220092773,0.024437904357910156,-0.3725290298461914,-0.35570263862609863,0.09744060039520264,0.09744060039520264
21,-2.1701340675354004,0.2059638500213623,-0.05990266799926758,-1.4901161193847656,-1.2841522693634033,0.11518561840057373,0.11518561840057373
22,-1.6724932193756104,0.21396279335021973,-0.035762786865234375,0.0,0.21396279335021973,0.08921372890472412,0.21396279335021973
23,9.803093910217285,1.3851284980773926,0.6198883056640625,5.9604644775390625,7.345592975616455,0.09466290473937988,7.345592975616455
24,-3.5534589290618896,0.13824999332427979,-0.03337860107421875,-0.7450580596923828,-0.606808066368103,0.1847410798072815,0.1847410798072815
25,1.1376022100448608,-0.33587515354156494,0.015497207641601562,0.0,-0.33587515354156494,0.058099567890167236,0.058099567890167236
26,8.912734031677246,0.8695363998413086,0.6306171417236328,5.9604644775390625,6.830000877380371,0.4274861812591553,6.830000877380371
27,4.096915245056152,0.7387250661849976,0.10564923286437988,0.3725290298461914,1.111254096031189,0.17596393823623657,1.111254096031189
28,-6.266051769256592,0.37071555852890015,0.023990869522094727,0.3725290298461914,0.7432445883750916,0.13483861088752747,0.7432445883750916
29,-1.8032104969024658,0.2881854772567749,-0.04082918167114258,0.3725290298461914,0.6607145071029663,0.09425860643386841,0.6607145071029663
30,-9.952057838439941,-0.6113007664680481,0.02339482307434082,0.7450580596923828,0.13375729322433472,0.04567280411720276,0.13375729322433472
31,-5.530367374420166,0.4316866397857666,0.024884939193725586,0.0,0.4316866397857666,0.15299451351165771,0.4316866397857666
32,2.8851430416107178,0.1309901475906372,0.04306435585021973,0.0,0.1309901475906372,0.11138802766799927,0.1309901475906372
33,2.9066362380981445,0.14621615409851074,0.03933906555175781,0.0,0.14621615409851074,0.11227381229400635,0.14621615409851074
34,4.120753288269043,0.6963670253753662,0.1055002212524414,-0.3725290298461914,0.3238379955291748,0.17847812175750732,0.3238379955291748
35,-2.9511258602142334,-0.04311800003051758,-0.05513429641723633,0.3725290298461914,0.32941102981567383,0.15964293479919434,0.32941102981567383
36,-6.869246959686279,0.2740532159805298,0.024139881134033203,0.7450580596923828,1.0191112756729126,0.12024062871932983,1.0191112756729126
37,-4.238930702209473,0.3736168146133423,0.020712614059448242,0.0,0.3736168146133423,0.184445321559906,0.3736168146133423
38,6.058165073394775,0.005903840065002441,0.33974647521972656,0.7450580596923828,0.7509618997573853,0.5915600657463074,0.7509618997573853
39,7.326559066772461,-0.8604645729064941,0.6151199340820312,2.9802322387695312,2.119767665863037,1.0273339748382568,2.119767665863037
40,9.19466781616211,1.000821590423584,0.6282329559326172,2.9802322387695312,3.9810538291931152,0.32280683517456055,3.9810538291931152
41,8.960735321044922,0.8885622024536133,0.6306171417236328,0.0,0.8885622024536133,0.40967273712158203,0.8885622024536133
42,7.290121078491211,-0.9080171585083008,0.6145238876342773,0.0,-0.9080171585083008,1.0413997173309326,1.0413997173309326
43,3.3078432083129883,0.5555808544158936,0.03293156623840332,0.7450580596923828,1.3006389141082764,0.1264134645462036,1.3006389141082764
44,-1.7907401323318481,0.28347671031951904,-0.04082918167114258,0.3725290298461914,0.6560057401657104,0.09375256299972534,0.6560057401657104
45,-5.67738151550293,0.4315376281738281,0.025033950805664062,0.7450580596923828,1.176595687866211,0.14931654930114746,1.176595687866211
46,-0.43403470516204834,-0.5264937877655029,0.0005960464477539062,0.7450580596923828,0.21856427192687988,0.04916393756866455,0.21856427192687988
47,-6.115206241607666,0.3890573978424072,0.02428889274597168,-0.7450580596923828,-0.3560006618499756,0.13849341869354248,0.13849341869354248
48,-1.0626553297042847,-0.08238852024078369,-0.03948807716369629,0.7450580596923828,0.6626695394515991,0.06594997644424438,0.6626695394515991
49,-2.660245656967163,0.07427036762237549,-0.054389238357543945,1.4901161193847656,1.5643864870071411,0.14360707998275757,1.5643864870071411
50,-2.3368847370147705,0.1365557312965393,-0.06020069122314453,0.7450580596923828,0.8816137909889221,0.1252131164073944,0.8816137909889221
