,X,t_diff,x_diff,(1/2)xx_diff,left,right,value
0,-0.7929922938346863,-0.022371113300323486,0.028759241104125977,0.1862645149230957,0.16389340162277222,0.04575257748365402,0.16389340162277222
1,-4.718537330627441,0.08317679166793823,-0.00521540641784668,-0.1862645149230957,-0.10308772325515747,0.03741862624883652,0.03741862624883652
2,-0.6920883059501648,-0.04844963550567627,0.11011958122253418,0.1862645149230957,0.13781487941741943,0.052666597068309784,0.13781487941741943
3,1.9562690258026123,0.07616281509399414,0.9942054748535156,-2.9802322387695312,-2.904069423675537,0.16170883178710938,0.16170883178710938
4,3.274484157562256,-0.11360645294189453,0.9250640869140625,-2.9802322387695312,-3.093838691711426,0.1603710651397705,0.1603710651397705
5,-4.817108154296875,0.08621811866760254,-0.005364418029785156,0.0,0.08621811866760254,0.0379423126578331,0.08621811866760254
6,4.436837196350098,-0.10075569152832031,0.8797645568847656,17.881393432617188,17.780637741088867,0.044940948486328125,17.780637741088867
7,-2.982947587966919,-0.03383457660675049,-0.003129243850708008,0.1862645149230957,0.15242993831634521,0.029960207641124725,0.15242993831634521
8,0.022352447733283043,-1.5696525573730469,0.6152689456939697,0.0,-1.5696525573730469,0.30415552854537964,0.30415552854537964
9,-2.6418850421905518,0.045070797204971313,-0.00048428773880004883,-0.09313225746154785,-0.04806146025657654,0.029167398810386658,0.029167398810386658
10,1.7771635055541992,0.7575154304504395,0.9953975677490234,-1.4901161193847656,-0.7326006889343262,0.162461519241333,0.162461519241333
11,-1.6084367036819458,-0.3337472677230835,0.006631016731262207,0.0,-0.3337472677230835,0.03053734451532364,0.03053734451532364
12,-2.8491077423095703,0.007116794586181641,-0.0030547380447387695,0.3725290298461914,0.37964582443237305,0.029549233615398407,0.37964582443237305
13,1.1149547100067139,-2.8586506843566895,0.8869171142578125,-1.4901161193847656,-4.348766803741455,0.23519843816757202,0.23519843816757202
14,3.502350330352783,-0.06642341613769531,0.9274482727050781,2.9802322387695312,2.913808822631836,0.14436769485473633,2.913808822631836
15,4.479281902313232,-0.12135505676269531,0.87738037109375,5.9604644775390625,5.839109420776367,0.03971672058105469,5.839109420776367
16,-3.104393720626831,-0.07024109363555908,-0.002942979335784912,0.27939677238464355,0.20915567874908447,0.030325643718242645,0.20915567874908447
17,1.0667225122451782,-2.4178028106689453,0.8857250213623047,2.9802322387695312,0.5624294281005859,0.24071890115737915,0.5624294281005859
18,-2.2681987285614014,-0.0066339969635009766,3.725290298461914e-05,0.0,-0.0066339969635009766,0.02917466312646866,0.02917466312646866
19,1.4135267734527588,-0.5547404289245605,0.8398294448852539,-4.470348358154297,-5.025088787078857,0.18985462188720703,0.18985462188720703
20,-3.847057342529297,0.003232806921005249,-0.004060566425323486,0.0,0.003232806921005249,0.03332452476024628,0.03332452476024628
21,-1.3082623481750488,-0.23437514901161194,0.012256205081939697,0.46566128730773926,0.23128613829612732,0.033332958817481995,0.23128613829612732
22,-0.4965631663799286,-1.2137577533721924,0.23603439331054688,-0.9313225746154785,-2.145080327987671,0.08749163895845413,0.08749163895845413
23,-0.32828235626220703,-0.5540825724601746,0.2719461917877197,0.0,-0.5540825724601746,0.12878882884979248,0.12878882884979248
24,1.1412924528121948,-2.899610996246338,0.8857250213623047,0.0,-2.899610996246338,0.23218375444412231,0.23218375444412231
25,3.6185951232910156,-0.20356178283691406,0.9274482727050781,-2.9802322387695312,-3.1837940216064453,0.13620376586914062,0.13620376586914062
26,-4.611204147338867,0.07985979318618774,-0.005364418029785156,-0.7450580596923828,-0.6651982665061951,0.03684841841459274,0.03684841841459274
27,-3.1944360733032227,-0.0970691442489624,-0.0038743019104003906,-0.09313225746154785,-0.19020140171051025,0.030655868351459503,0.030655868351459503
