,X,t_diff,x_diff,(1/2)xx_diff,Beta_u,left,right,value,S,C,Phi,boundary_check
39,-4.797872543334961,0.930476188659668,0.002288818359375,-0.04649162292480469,0.6776406459383965,1.654608457522869,2.616363048553467,1.654608457522869,0.12370911174988136,3.5811966558561563,0.0,3.5811966558561563
175,-4.726454257965088,0.9011983871459961,-0.009310245513916016,-0.6258487701416016,0.6775898251531124,2.20463698244071,2.616166830062866,2.20463698244071,0.13286734468814923,3.710845435691886,0.0,3.710845435691886
104,-4.669497966766357,0.9400129318237305,-0.006878376007080078,0.3045797348022461,0.6775048562581538,1.3129380532796382,2.6158387660980225,1.3129380532796382,0.14065463848593024,3.8173463697740524,0.0,3.8173463697740524
189,-4.531734466552734,0.9572029113769531,0.0014543533325195312,-0.6091594696044922,0.6775362873392105,2.243898668320656,2.615960121154785,2.243898668320656,0.16142990336192484,4.089185850016651,0.0,4.089185850016651
193,-4.447391033172607,0.960850715637207,-0.0030279159545898438,-0.0864267349243164,0.677542771157503,1.7248202217190265,2.615985155105591,1.7248202217190265,0.1756361361764686,4.265002787308331,0.0,4.265002787308331
170,-4.411398410797119,1.0016441345214844,0.0011801719665527344,0.016689300537109375,0.6775010894684791,1.6624559234528542,2.6158242225646973,1.6624559234528542,0.1820728841520841,4.342028487028524,0.0,4.342028487028524
132,-4.367859840393066,0.9829998016357422,0.00030994415283203125,0.016689300537109375,0.6775088700504303,1.6438193711490632,2.615854263305664,1.6438193711490632,0.19017517853787924,4.437445455659548,0.0,4.437445455659548
24,-4.28948974609375,1.0021686553955078,-0.0038862228393554688,0.19550323486328125,0.6775088700504303,1.484174290582657,2.615854263305664,1.484174290582657,0.20567880110155407,4.614417033768598,0.0,4.614417033768598
40,-4.176845073699951,1.0083675384521484,0.010323524475097656,0.40590763092041016,0.6774896038475036,1.2799495113792418,2.6157798767089844,1.2799495113792418,0.23020274172056757,4.8810814034907395,0.0,4.8810814034907395
154,-4.117273807525635,1.002645492553711,-0.007152557373046875,0.1347064971923828,0.6775293095157146,1.5454683048770428,2.6159331798553467,1.5454683048770428,0.24433290803248522,5.028649512825546,0.0,5.028649512825546
