,X,t_diff,x_diff,(1/2)xx_diff,Beta_u,left,right,value,S,C,Phi,boundary_check
39,-4.797872543334961,0.8747577667236328,-0.0019490718841552734,0.565946102142334,0.49666860142505165,0.8054802660063505,1.917631983757019,0.8054802660063505,0.12370911174988136,2.624795229083478,0.0,2.624795229083478
175,-4.726454257965088,0.8513092994689941,0.008600950241088867,-0.7224082946777344,0.49679404787135123,2.07051164201808,1.9181163311004639,1.9181163311004639,0.13286734468814923,2.7207107553684495,0.0,2.7207107553684495
104,-4.669497966766357,0.849151611328125,-0.002473592758178711,0.06198883056640625,0.4968390023448467,1.2840017831065653,1.9182898998260498,1.2840017831065653,0.14065463848593024,2.7993992138125527,0.0,2.7993992138125527
189,-4.531734466552734,0.8133530616760254,0.009804964065551758,-0.9477138519287109,0.4970604710525274,2.258127384657264,1.9191449880599976,1.9191449880599976,0.16142990336192484,2.999946545760424,0.0,2.999946545760424
193,-4.447391033172607,0.8402347564697266,0.0009000301361083984,0.8347630500793457,0.49710471539354323,0.5025764217839241,1.9193158149719238,0.5025764217839241,0.1756361361764686,3.129179569159216,0.0,3.129179569159216
170,-4.411398410797119,0.8075833320617676,0.0019371509552001953,0.14513731002807617,0.4971768401532173,1.1596228621869087,1.9195942878723145,1.1596228621869087,0.1820728841520841,3.186350600158751,0.0,3.186350600158751
132,-4.367859840393066,0.8153915405273438,0.002086162567138672,0.20623207092285156,0.4972339595048427,1.106393429109335,1.9198148250579834,1.106393429109335,0.19017517853787924,3.256708024856016,0.0,3.256708024856016
24,-4.28948974609375,0.7999777793884277,0.0020444393157958984,0.05692243576049805,0.4973103141840696,1.2403656578119993,1.9201096296310425,1.2403656578119993,0.20567880110155407,3.387110171220299,0.0,3.387110171220299
40,-4.176845073699951,0.8482694625854492,0.009554624557495117,0.9402632713317871,0.4973007737085819,0.405306964962244,1.9200727939605713,0.405306964962244,0.23020274172056757,3.5828823714863853,0.0,3.5828823714863853
154,-4.117273807525635,0.8520603179931641,-0.0016987323760986328,0.028312206268310547,0.49734233189630506,1.3210904436211586,1.9202332496643066,1.3210904436211586,0.24433290803248522,3.691294590318927,0.0,3.691294590318927
